From	To
RCOR3_HUMAN	RCOR3
MYEF2_HUMAN	MYEF2
CING_HUMAN	CGN
RBM27_HUMAN	RBM27
ANFY1_HUMAN	ANKFY1
SUCB1_HUMAN	SUCLA2
GMPR2_HUMAN	GMPR2
STX18_HUMAN	STX18
DPM3_HUMAN	DPM3
IMPCT_HUMAN	IMPACT
ATX10_HUMAN	ATXN10
MBD2_HUMAN	MBD2
TFP11_HUMAN	TFIP11
EP15R_HUMAN	EPS15L1
ORC3_HUMAN	ORC3
SAE1_HUMAN	SAE1
COPG2_HUMAN	COPG2
RBPJL_HUMAN	RBPJL
COMD3_HUMAN	COMMD3
GBG12_HUMAN	GNG12
UXT_HUMAN	UXT
ASH2L_HUMAN	ASH2L
DHCR7_HUMAN	DHCR7
HDAC6_HUMAN	HDAC6
SPAST_HUMAN	SPAST
GULP1_HUMAN	GULP1
VPS29_HUMAN	VPS29
EIF3K_HUMAN	EIF3K
GRHPR_HUMAN	GRHPR
KS6B2_HUMAN	RPS6KB2
DNJB9_HUMAN	DNAJB9
DJB11_HUMAN	DNAJB11
RNF14_HUMAN	RNF14
SAE2_HUMAN	UBA2
CTNL1_HUMAN	CTNNAL1
GHRL_HUMAN	GHRL
FA8A1_HUMAN	FAM8A1
NXF1_HUMAN	NXF1
SE1L1_HUMAN	SEL1L
B4GT7_HUMAN	B4GALT7
PEF1_HUMAN	PEF1
CSN7A_HUMAN	COPS7A
DIC_HUMAN	SLC25A10
FBLN5_HUMAN	FBLN5
PPR1B_HUMAN	PPP1R1B
AASS_HUMAN	AASS
CLIP2_HUMAN	CLIP2
QCR9_HUMAN	UQCR10
ZO2_HUMAN	TJP2
DNJB4_HUMAN	DNAJB4
CFDP1_HUMAN	CFDP1
TRM7_HUMAN	FTSJ1
VTI1B_HUMAN	VTI1B
STK39_HUMAN	STK39
ADDG_HUMAN	ADD3
LRWD1_HUMAN	LRWD1
CS025_HUMAN	C19orf25
NPS3A_HUMAN	NIPSNAP3A
PISD_HUMAN	PISD
ABCF2_HUMAN	ABCF2
TES_HUMAN	TES
SYWM_HUMAN	WARS2
LIMD1_HUMAN	LIMD1
SEC63_HUMAN	SEC63
FLOWR_HUMAN	CACFD1
NDRG3_HUMAN	NDRG3
SEPT3_HUMAN	SEPTIN3
ARMX3_HUMAN	ARMCX3
SWP70_HUMAN	SWAP70
SUN2_HUMAN	SUN2
RLP24_HUMAN	RSL24D1
LTOR3_HUMAN	LAMTOR3
LIMA1_HUMAN	LIMA1
SRP68_HUMAN	SRP68
MKRN1_HUMAN	MKRN1
CHRD1_HUMAN	CHORDC1
TBK1_HUMAN	TBK1
SEPT9_HUMAN	SEPTIN9
UBQL2_HUMAN	UBQLN2
DCDC2_HUMAN	DCDC2
PCS1N_HUMAN	PCSK1N
PCYOX_HUMAN	PCYOX1
SHPK_HUMAN	SHPK
DPP2_HUMAN	DPP7
CEIP2_HUMAN	CEMIP2
UBP25_HUMAN	USP25
BAP29_HUMAN	BCAP29
NB5R1_HUMAN	CYB5R1
BI2L1_HUMAN	BAIAP2L1
PFD2_HUMAN	PFDN2
PUF60_HUMAN	PUF60
NRBP_HUMAN	NRBP1
ENOPH_HUMAN	ENOPH1
EVL_HUMAN	EVL
NDUAC_HUMAN	NDUFA12
EI2BD_HUMAN	EIF2B4
VATH_HUMAN	ATP6V1H
PRAF1_HUMAN	RABAC1
TAGL3_HUMAN	TAGLN3
IPO11_HUMAN	IPO11
TR112_HUMAN	TRMT112
GLSL_HUMAN	GLS2
YE014_HUMAN	PRO0255
XPO7_HUMAN	XPO7
LCMT1_HUMAN	LCMT1
VPS51_HUMAN	VPS51
BAZ1B_HUMAN	BAZ1B
ATIF1_HUMAN	ATP5IF1
KAD3_HUMAN	AK3
SCOC_HUMAN	SCOC
LCAP_HUMAN	LNPEP
RWD2A_HUMAN	RWDD2A
GGT7_HUMAN	GGT7
RABX5_HUMAN	RABGEF1
NAGK_HUMAN	NAGK
HOOK1_HUMAN	HOOK1
SH3L2_HUMAN	SH3BGRL2
CMC2_HUMAN	SLC25A13
DBNL_HUMAN	DBNL
DDX41_HUMAN	DDX41
DCTN4_HUMAN	DCTN4
CDC23_HUMAN	CDC23
APC7_HUMAN	ANAPC7
ANC2_HUMAN	ANAPC2
HSPB8_HUMAN	HSPB8
GGA2_HUMAN	GGA2
GGA1_HUMAN	GGA1
STML2_HUMAN	STOML2
FBX2_HUMAN	FBXO2
NAGPA_HUMAN	NAGPA
VPS28_HUMAN	VPS28
LSM7_HUMAN	LSM7
DBR1_HUMAN	DBR1
JUPI1_HUMAN	JPT1
FBX3_HUMAN	FBXO3
PTBP2_HUMAN	PTBP2
FBW1B_HUMAN	FBXW11
DJC12_HUMAN	DNAJC12
MRT4_HUMAN	MRTO4
TNIK_HUMAN	TNIK
CPSF3_HUMAN	CPSF3
PITC1_HUMAN	PITPNC1
DP13A_HUMAN	APPL1
PARP4_HUMAN	PARP4
NUDT5_HUMAN	NUDT5
RCOR1_HUMAN	RCOR1
PPCT_HUMAN	PCTP
MA1B1_HUMAN	MAN1B1
RALY_HUMAN	RALY
TF3C4_HUMAN	GTF3C4
ERG28_HUMAN	ERG28
PACN3_HUMAN	PACSIN3
FBX4_HUMAN	FBXO4
ACAD8_HUMAN	ACAD8
ACINU_HUMAN	ACIN1
AGO2_HUMAN	AGO2
NUP50_HUMAN	NUP50
CDV3_HUMAN	CDV3
CNO11_HUMAN	CNOT11
INT6_HUMAN	INTS6
SARDH_HUMAN	SARDH
BAG5_HUMAN	BAG5
AGO1_HUMAN	AGO1
RAB21_HUMAN	RAB21
RB22A_HUMAN	RAB22A
TPC2L_HUMAN	TRAPPC2L
BL1S6_HUMAN	BLOC1S6
PSME2_HUMAN	PSME2
TAOK2_HUMAN	TAOK2
DNPEP_HUMAN	DNPEP
RAB23_HUMAN	RAB23
MCTS1_HUMAN	MCTS1
OGDHL_HUMAN	OGDHL
MTUS1_HUMAN	MTUS1
CCPG1_HUMAN	CCPG1
KDIS_HUMAN	KIDINS220
MRTFB_HUMAN	MRTFB
NEB1_HUMAN	PPP1R9A
TBC24_HUMAN	TBC1D24
ISY1_HUMAN	ISY1
PAI2B_HUMAN	PAIP2B
TMCC3_HUMAN	TMCC3
HECD1_HUMAN	HECTD1
PKCB1_HUMAN	ZMYND8
CAPS1_HUMAN	CADPS
MYO5B_HUMAN	MYO5B
CIZ1_HUMAN	CIZ1
COR1C_HUMAN	CORO1C
ABT1_HUMAN	ABT1
NOB1_HUMAN	NOB1
AKP8L_HUMAN	AKAP8L
ASC_HUMAN	PYCARD
TMCO1_HUMAN	TMCO1
APC10_HUMAN	ANAPC10
MGT4A_HUMAN	MGAT4A
MYO6_HUMAN	MYO6
DD19B_HUMAN	DDX19B
NFU1_HUMAN	NFU1
PRP19_HUMAN	PRPF19
SYNP2_HUMAN	SYNPO2
UBQL1_HUMAN	UBQLN1
BOK_HUMAN	BOK
NENF_HUMAN	NENF
SNX12_HUMAN	SNX12
SYNRG_HUMAN	SYNRG
NDRG2_HUMAN	NDRG2
VPS4A_HUMAN	VPS4A
G3BP2_HUMAN	G3BP2
RPH3L_HUMAN	RPH3AL
CHIP_HUMAN	STUB1
PACN2_HUMAN	PACSIN2
MAGD2_HUMAN	MAGED2
SNX7_HUMAN	SNX7
SNX6_HUMAN	SNX6
DUS12_HUMAN	DUSP12
STX8_HUMAN	STX8
SSRG_HUMAN	SSR3
PSD13_HUMAN	PSMD13
FAF1_HUMAN	FAF1
EPCR_HUMAN	PROCR
PPIE_HUMAN	PPIE
DIM1_HUMAN	DIMT1
CSN3_HUMAN	COPS3
MINP1_HUMAN	MINPP1
RL26L_HUMAN	RPL26L1
WDR3_HUMAN	WDR3
NSF1C_HUMAN	NSFL1C
COG5_HUMAN	COG5
S12A4_HUMAN	SLC12A4
MACF1_HUMAN	MACF1
SCAF8_HUMAN	SCAF8
PP6R1_HUMAN	PPP6R1
TRI33_HUMAN	TRIM33
PHF8_HUMAN	PHF8
LIMC1_HUMAN	LIMCH1
AGAP1_HUMAN	AGAP1
SMG5_HUMAN	SMG5
EXOC7_HUMAN	EXOC7
ZC3H4_HUMAN	ZC3H4
UBP24_HUMAN	USP24
TBD2B_HUMAN	TBC1D2B
DICER_HUMAN	DICER1
MARE3_HUMAN	MAPRE3
SHOC2_HUMAN	SHOC2
DYN3_HUMAN	DNM3
SRRM2_HUMAN	SRRM2
PA2G4_HUMAN	PA2G4
SPG7_HUMAN	SPG7
CTND2_HUMAN	CTNND2
SMC3_HUMAN	SMC3
CHM2B_HUMAN	CHMP2B
MTMR6_HUMAN	MTMR6
GLCNE_HUMAN	GNE
RTRAF_HUMAN	RTRAF
RUVB2_HUMAN	RUVBL2
ABEC2_HUMAN	APOBEC2
PIN4_HUMAN	PIN4
POMP_HUMAN	POMP
CHKB_HUMAN	CHKB
FOXA2_HUMAN	FOXA2
EIF3L_HUMAN	EIF3L
PLAP_HUMAN	PLAA
RUVB1_HUMAN	RUVBL1
NUDC_HUMAN	NUDC
BCS1_HUMAN	BCS1L
VDAC3_HUMAN	VDAC3
VSIG4_HUMAN	VSIG4
COF2_HUMAN	CFL2
ERGI3_HUMAN	ERGIC3
SYFA_HUMAN	FARSA
ITM2B_HUMAN	ITM2B
DRG1_HUMAN	DRG1
TPPC4_HUMAN	TRAPPC4
NCKP1_HUMAN	NCKAP1
B3GN3_HUMAN	B3GNT3
CNPY2_HUMAN	CNPY2
UST_HUMAN	UST
EXC6B_HUMAN	EXOC6B
AKAP2_HUMAN	AKAP2
OFUT2_HUMAN	POFUT2
DLGP4_HUMAN	DLGAP4
ST38L_HUMAN	STK38L
PKHA6_HUMAN	PLEKHA6
FND3A_HUMAN	FNDC3A
WDR37_HUMAN	WDR37
TBC30_HUMAN	TBC1D30
E41L3_HUMAN	EPB41L3
RRP44_HUMAN	DIS3
TPPC8_HUMAN	TRAPPC8
LRCH1_HUMAN	LRCH1
RCL1_HUMAN	RCL1
AT8A1_HUMAN	ATP8A1
GSTK1_HUMAN	GSTK1
LTOR2_HUMAN	LAMTOR2
RT28_HUMAN	MRPS28
COA3_HUMAN	COA3
DDX52_HUMAN	DDX52
RT17_HUMAN	MRPS17
RT07_HUMAN	MRPS7
CRYL1_HUMAN	CRYL1
PDIP2_HUMAN	POLDIP2
AP3M1_HUMAN	AP3M1
MAN1_HUMAN	LEMD3
CHSP1_HUMAN	CARHSP1
COG6_HUMAN	COG6
TR150_HUMAN	THRAP3
WBP11_HUMAN	WBP11
NOP58_HUMAN	NOP58
GIT1_HUMAN	GIT1
SGT1_HUMAN	SUGT1
SYYM_HUMAN	YARS2
COQ6_HUMAN	COQ6
ACOT9_HUMAN	ACOT9
NOSIP_HUMAN	NOSIP
DEOC_HUMAN	DERA
TMX2_HUMAN	TMX2
LSM2_HUMAN	LSM2
PLLP_HUMAN	PLLP
SNX24_HUMAN	SNX24
STA10_HUMAN	STARD10
SHLB1_HUMAN	SH3GLB1
CIA30_HUMAN	NDUFAF1
CAB39_HUMAN	CAB39
LC7L2_HUMAN	LUC7L2
UB2J1_HUMAN	UBE2J1
RBMX2_HUMAN	RBMX2
DHRS7_HUMAN	DHRS7
RT02_HUMAN	MRPS2
UTP11_HUMAN	UTP11
PHOCN_HUMAN	MOB4
RRP7A_HUMAN	RRP7A
SBDS_HUMAN	SBDS
TMED5_HUMAN	TMED5
EXOS1_HUMAN	EXOSC1
TMED7_HUMAN	TMED7
SF3B6_HUMAN	SF3B6
RM11_HUMAN	MRPL11
ORN_HUMAN	REXO2
RRP15_HUMAN	RRP15
WASC3_HUMAN	WASHC3
NOP16_HUMAN	NOP16
TPRKB_HUMAN	TPRKB
PPIL1_HUMAN	PPIL1
UFC1_HUMAN	UFC1
CIA2B_HUMAN	CIAO2B
RT16_HUMAN	MRPS16
FIS1_HUMAN	FIS1
TIM16_HUMAN	PAM16
RT23_HUMAN	MRPS23
GOT1B_HUMAN	GOLT1B
HDGR3_HUMAN	HDGFL3
PTH2_HUMAN	PTRH2
CHMP3_HUMAN	CHMP3
STRAP_HUMAN	STRAP
RTCB_HUMAN	RTCB
3BP1_HUMAN	SH3BP1
RAP2C_HUMAN	RAP2C
RBGP1_HUMAN	RABGAP1
TMED3_HUMAN	TMED3
T22D4_HUMAN	TSC22D4
WNK2_HUMAN	WNK2
ZN330_HUMAN	ZNF330
R3HC1_HUMAN	R3HCC1
NOC2L_HUMAN	NOC2L
RL36_HUMAN	RPL36
CCDC9_HUMAN	CCDC9
SAMH1_HUMAN	SAMHD1
PKP3_HUMAN	PKP3
HBS1L_HUMAN	HBS1L
AAKB1_HUMAN	PRKAB1
WIPI4_HUMAN	WDR45
TLN1_HUMAN	TLN1
KIF3A_HUMAN	KIF3A
RBM19_HUMAN	RBM19
WAC2C_HUMAN	WASHC2C
UBP15_HUMAN	USP15
FARP1_HUMAN	FARP1
C170B_HUMAN	CEP170B
TLN2_HUMAN	TLN2
MYO5A_HUMAN	MYO5A
DTNA_HUMAN	DTNA
TRAF6_HUMAN	TRAF6
HYOU1_HUMAN	HYOU1
ATG4B_HUMAN	ATG4B
TBL2_HUMAN	TBL2
WIPI2_HUMAN	WIPI2
LAS1L_HUMAN	LAS1L
AFG32_HUMAN	AFG3L2
ARI1_HUMAN	ARIH1
RN114_HUMAN	RNF114
SAM50_HUMAN	SAMM50
PRC2C_HUMAN	PRRC2C
OARD1_HUMAN	OARD1
PPME1_HUMAN	PPME1
TIM22_HUMAN	TIMM22
NUB1_HUMAN	NUB1
YTHD2_HUMAN	YTHDF2
SP16H_HUMAN	SUPT16H
UTP18_HUMAN	UTP18
TIM9_HUMAN	TIMM9
TIM8B_HUMAN	TIMM8B
UCHL5_HUMAN	UCHL5
CD2AP_HUMAN	CD2AP
VATD_HUMAN	ATP6V1D
TNPO3_HUMAN	TNPO3
TIM13_HUMAN	TIMM13
SRPRB_HUMAN	SRPRB
CERT_HUMAN	CERT1
GMPPB_HUMAN	GMPPB
TF3C5_HUMAN	GTF3C5
TF3C3_HUMAN	GTF3C3
TPPC1_HUMAN	TRAPPC1
MRCKB_HUMAN	CDC42BPB
RBM8A_HUMAN	RBM8A
IR3IP_HUMAN	IER3IP1
MAGD1_HUMAN	MAGED1
SNX9_HUMAN	SNX9
SNX8_HUMAN	SNX8
SNX5_HUMAN	SNX5
NUBP2_HUMAN	NUBP2
PEX16_HUMAN	PEX16
ST14_HUMAN	ST14
LYVE1_HUMAN	LYVE1
HEBP2_HUMAN	HEBP2
LRRF2_HUMAN	LRRFIP2
FHOD1_HUMAN	FHOD1
SERC_HUMAN	PSAT1
ORNT1_HUMAN	SLC25A15
JAM1_HUMAN	F11R
NPTN_HUMAN	NPTN
CBPQ_HUMAN	CPQ
S12A7_HUMAN	SLC12A7
ALG6_HUMAN	ALG6
ALG5_HUMAN	ALG5
RT18B_HUMAN	MRPS18B
COPG1_HUMAN	COPG1
AUP1_HUMAN	AUP1
GMEB1_HUMAN	GMEB1
CLIC4_HUMAN	CLIC4
NFS1_HUMAN	NFS1
CFA20_HUMAN	CFAP20
SPCS1_HUMAN	SPCS1
SAR1B_HUMAN	SAR1B
EMIL1_HUMAN	EMILIN1
MTCH2_HUMAN	MTCH2
SELK_HUMAN	SELENOK
BIG2_HUMAN	ARFGEF2
BIG1_HUMAN	ARFGEF1
MD1L1_HUMAN	MAD1L1
STK24_HUMAN	STK24
COMDA_HUMAN	COMMD10
DC1L1_HUMAN	DYNC1LI1
ATP23_HUMAN	ATP23
EPN1_HUMAN	EPN1
UBP3_HUMAN	USP3
TX264_HUMAN	TEX264
NEMO_HUMAN	IKBKG
IF2B2_HUMAN	IGF2BP2
KC1G3_HUMAN	CSNK1G3
NDUB9_HUMAN	NDUFB9
SQOR_HUMAN	SQOR
LAMC3_HUMAN	LAMC3
AP1M2_HUMAN	AP1M2
S4A4_HUMAN	SLC4A4
CAN7_HUMAN	CAPN7
WASF2_HUMAN	WASF2
F169A_HUMAN	FAM169A
ENPP4_HUMAN	ENPP4
ZHX2_HUMAN	ZHX2
S23IP_HUMAN	SEC23IP
CF123_HUMAN	LINC01558
KV37_HUMAN	IGKV3-7
HV349_HUMAN	IGHV3-49
HV315_HUMAN	IGHV3-15
HV374_HUMAN	IGHV3-74
HV461_HUMAN	IGHV4-61
LBHD2_HUMAN	LBHD2
TM223_HUMAN	TMEM223
BICL2_HUMAN	BICDL2
TSN11_HUMAN	TSPAN11
PKHG3_HUMAN	PLEKHG3
GOG8O_HUMAN	GOLGA8O
NKX26_HUMAN	NKX2-6
RCCD1_HUMAN	RCCD1
TCAF2_HUMAN	TCAF2
LYRM9_HUMAN	LYRM9
GPHRA_HUMAN	GPR89A
ASURF_HUMAN	ASDURF
MIDUO_HUMAN	MIEF1
PLM_HUMAN	FXYD1
HRK_HUMAN	HRK
MEN1_HUMAN	MEN1
ST1C2_HUMAN	SULT1C2
DCTN6_HUMAN	DCTN6
MA2B1_HUMAN	MAN2B1
F16P2_HUMAN	FBP2
ARI1A_HUMAN	ARID1A
NEMP1_HUMAN	NEMP1
DVL2_HUMAN	DVL2
RIOK3_HUMAN	RIOK3
PDCD5_HUMAN	PDCD5
NRP1_HUMAN	NRP1
HAT1_HUMAN	HAT1
CLGN_HUMAN	CLGN
BTAF1_HUMAN	BTAF1
SYNEM_HUMAN	SYNM
OBRG_HUMAN	LEPROT
TPSN_HUMAN	TAPBP
MTSS1_HUMAN	MTSS1
MSI1H_HUMAN	MSI1
RIPK2_HUMAN	RIPK2
BUD23_HUMAN	BUD23
CYH3_HUMAN	CYTH3
AAKB2_HUMAN	PRKAB2
ZBT14_HUMAN	ZBTB14
MYPT2_HUMAN	PPP1R12B
FADS1_HUMAN	FADS1
STX10_HUMAN	STX10
EIF1B_HUMAN	EIF1B
TI17B_HUMAN	TIMM17B
KIN17_HUMAN	KIN
SRGP2_HUMAN	SRGAP2
N4BP1_HUMAN	N4BP1
SPAG7_HUMAN	SPAG7
NDK6_HUMAN	NME6
CBR3_HUMAN	CBR3
TPC6A_HUMAN	TRAPPC6A
NEBL_HUMAN	NEBL
ATG12_HUMAN	ATG12
TOX4_HUMAN	TOX4
FCSD2_HUMAN	FCHSD2
NSA2_HUMAN	NSA2
ETHE1_HUMAN	ETHE1
AN32D_HUMAN	ANP32D
TSN13_HUMAN	TSPAN13
VIP_HUMAN	VIP
HLAH_HUMAN	HLA-H
MYP2_HUMAN	PMP2
NU6M_HUMAN	MT-ND6
IPSP_HUMAN	SERPINA5
JUN_HUMAN	JUN
CALB1_HUMAN	CALB1
LCK_HUMAN	LCK
HEXA_HUMAN	HEXA
CENPB_HUMAN	CENPB
SP1_HUMAN	SP1
RHOC_HUMAN	RHOC
ELNE_HUMAN	ELANE
MGP_HUMAN	MGP
ADA2A_HUMAN	ADRA2A
LOX5_HUMAN	ALOX5
CO4B_HUMAN	C4B
CO4B_HUMAN	C4B_2
CFC1B_HUMAN	CFC1B
EFMT4_HUMAN	EEF1AKMT4
AMY1B_HUMAN	AMY1B
HV384_HUMAN	IGHV1-38-4
GTR2_HUMAN	SLC2A2
PERE_HUMAN	EPX
K2C3_HUMAN	KRT3
K1C13_HUMAN	KRT13
IRF2_HUMAN	IRF2
TRI27_HUMAN	TRIM27
PO2F1_HUMAN	POU2F1
PVR_HUMAN	PVR
FOLR1_HUMAN	FOLR1
ATF2_HUMAN	ATF2
PGFRA_HUMAN	PDGFRA
NEC2_HUMAN	PCSK2
ZN708_HUMAN	ZNF708
CTRB1_HUMAN	CTRB1
KCRS_HUMAN	CKMT2
LBP_HUMAN	LBP
PTPRA_HUMAN	PTPRA
GNAZ_HUMAN	GNAZ
ERCC3_HUMAN	ERCC3
AL5AP_HUMAN	ALOX5AP
SYT1_HUMAN	SYT1
TENX_HUMAN	TNXB
GALA_HUMAN	GAL
PGH1_HUMAN	PTGS1
COT2_HUMAN	NR2F2
THAS_HUMAN	TBXAS1
ANX13_HUMAN	ANXA13
DCK_HUMAN	DCK
DPOD1_HUMAN	POLD1
LMOD1_HUMAN	LMOD1
GCH1_HUMAN	GCH1
L1CAM_HUMAN	L1CAM
LSP1_HUMAN	LSP1
MRP1_HUMAN	ABCC1
ABCD1_HUMAN	ABCD1
GALNS_HUMAN	GALNS
ACTN2_HUMAN	ACTN2
TIMP3_HUMAN	TIMP3
GLRX1_HUMAN	GLRX
SPB5_HUMAN	SERPINB5
TGFR2_HUMAN	TGFBR2
PIGA_HUMAN	PIGA
VKGC_HUMAN	GGCX
PBX3_HUMAN	PBX3
CASR_HUMAN	CASR
CDN2C_HUMAN	CDKN2C
KPB2_HUMAN	PHKA2
IF1AX_HUMAN	EIF1AX
TISD_HUMAN	ZFP36L2
SDF1_HUMAN	CXCL12
PP2BC_HUMAN	PPP3CC
NR2C2_HUMAN	NR2C2
RGS19_HUMAN	RGS19
MCSP_HUMAN	SMCP
CDN1C_HUMAN	CDKN1C
GBG10_HUMAN	GNG10
SPHM_HUMAN	SGSH
TF2AA_HUMAN	GTF2A1
CCHL_HUMAN	HCCS
MOT1_HUMAN	SLC16A1
CA2D1_HUMAN	CACNA2D1
ANAG_HUMAN	NAGLU
GALC_HUMAN	GALC
MFAP4_HUMAN	MFAP4
ATP5E_HUMAN	ATP5F1E
TYB4_HUMAN	TMSB4X
YPEL5_HUMAN	YPEL5
RPAB5_HUMAN	POLR2L
NOMO3_HUMAN	NOMO3
HBG1_HUMAN	HBG1
CRADD_HUMAN	CRADD
FMO1_HUMAN	FMO1
KPCE_HUMAN	PRKCE
ZBT16_HUMAN	ZBTB16
PUR1_HUMAN	PPAT
SUH_HUMAN	RBPJ
PCDH1_HUMAN	PCDH1
S20A2_HUMAN	SLC20A2
SFSWA_HUMAN	SFSWAP
SEPR_HUMAN	FAP
IFRD2_HUMAN	IFRD2
PTPRJ_HUMAN	PTPRJ
TRI32_HUMAN	TRIM32
FADD_HUMAN	FADD
PTK7_HUMAN	PTK7
XRCC4_HUMAN	XRCC4
ITPK1_HUMAN	ITPK1
KRR1_HUMAN	KRR1
DYR1A_HUMAN	DYRK1A
ENPP2_HUMAN	ENPP2
BACD2_HUMAN	TNFAIP1
NFYC_HUMAN	NFYC
KCC1A_HUMAN	CAMK1
VEZF1_HUMAN	VEZF1
KT33B_HUMAN	KRT33B
DIP2A_HUMAN	DIP2A
K2C72_HUMAN	KRT72
EXOS7_HUMAN	EXOSC7
PLCB4_HUMAN	PLCB4
PTPRK_HUMAN	PTPRK
MED22_HUMAN	MED22
TRBP2_HUMAN	TARBP2
T22D1_HUMAN	TSC22D1
KCNJ8_HUMAN	KCNJ8
U1SBP_HUMAN	SNRNP35
SYPL1_HUMAN	SYPL1
SMN_HUMAN	SMN1
SMN_HUMAN	SMN2
PTGIS_HUMAN	PTGIS
H2A2C_HUMAN	H2AC20
IAH1_HUMAN	IAH1
C19L2_HUMAN	CWF19L2
MA7D1_HUMAN	MAP7D1
ZN672_HUMAN	ZNF672
KCD21_HUMAN	KCTD21
RUN3A_HUMAN	RUNDC3A
SH319_HUMAN	SH3D19
PSMG4_HUMAN	PSMG4
WIPI1_HUMAN	WIPI1
EOGT_HUMAN	EOGT
SMAG2_HUMAN	SAMD4B
TM201_HUMAN	TMEM201
MANEA_HUMAN	MANEA
CE170_HUMAN	CEP170
CJ062_HUMAN	C10orf62
MFS4B_HUMAN	MFSD4B
MARC1_HUMAN	MTARC1
TET5C_HUMAN	TENT5C
RSBN1_HUMAN	RSBN1
ULBP6_HUMAN	RAET1L
TUT7_HUMAN	TUT7
MBNL2_HUMAN	MBNL2
PDPK2_HUMAN	PDPK2P
ZN787_HUMAN	ZNF787
FAAH2_HUMAN	FAAH2
SMYD5_HUMAN	SMYD5
SESQ2_HUMAN	PHETA2
SDE2_HUMAN	SDE2
MYORG_HUMAN	MYORG
TAPT1_HUMAN	TAPT1
FXL22_HUMAN	FBXL22
ERAP2_HUMAN	ERAP2
HRG1_HUMAN	SLC48A1
LTMD1_HUMAN	LETMD1
INT5_HUMAN	INTS5
AAGAB_HUMAN	AAGAB
KCD18_HUMAN	KCTD18
TTC33_HUMAN	TTC33
TRI65_HUMAN	TRIM65
POZP3_HUMAN	POMZP3
PXDC2_HUMAN	PLXDC2
NPNT_HUMAN	NPNT
PNCB_HUMAN	NAPRT
GRIN3_HUMAN	GPRIN3
RAPH1_HUMAN	RAPH1
INT8_HUMAN	INTS8
BT2A1_HUMAN	BTN2A1
ARMX2_HUMAN	ARMCX2
PCAT2_HUMAN	LPCAT2
DPH6_HUMAN	DPH6
HS2ST_HUMAN	HS2ST1
ZFY16_HUMAN	ZFYVE16
K1C28_HUMAN	KRT28
K1C27_HUMAN	KRT27
K1C25_HUMAN	KRT25
PODN_HUMAN	PODN
CROL1_HUMAN	CROCCP2
DAAM2_HUMAN	DAAM2
TRPT1_HUMAN	TRPT1
NT5D3_HUMAN	NT5DC3
FHI2B_HUMAN	FHIP2B
KBTB6_HUMAN	KBTBD6
PACS2_HUMAN	PACS2
CEP57_HUMAN	CEP57
MIB1_HUMAN	MIB1
ZDH17_HUMAN	ZDHHC17
T126B_HUMAN	TMEM126B
LYSM2_HUMAN	LYSMD2
M4K3_HUMAN	MAP4K3
HSC20_HUMAN	HSCB
NRM_HUMAN	NRM
CA174_HUMAN	C1orf174
THNS1_HUMAN	THNSL1
AN13A_HUMAN	ANKRD13A
CHSS2_HUMAN	CHPF
DCP1B_HUMAN	DCP1B
PELP1_HUMAN	PELP1
CKLF8_HUMAN	CMTM8
RDH10_HUMAN	RDH10
PUSL1_HUMAN	PUSL1
CP4X1_HUMAN	CYP4X1
S11IP_HUMAN	STK11IP
SESQ1_HUMAN	PHETA1
COMD1_HUMAN	COMMD1
F133A_HUMAN	FAM133A
PMGT2_HUMAN	POMGNT2
UBAC2_HUMAN	UBAC2
B3GL2_HUMAN	B3GALNT2
FA83F_HUMAN	FAM83F
NAV1_HUMAN	NAV1
VP37A_HUMAN	VPS37A
ENASE_HUMAN	ENGASE
ARK74_HUMAN	AKR7L
VANG1_HUMAN	VANGL1
DPTOR_HUMAN	DEPTOR
PIGX_HUMAN	PIGX
R3GEF_HUMAN	RAB3IL1
RS4Y2_HUMAN	RPS4Y2
CHD5_HUMAN	CHD5
GPX8_HUMAN	GPX8
DCNP1_HUMAN	DCANP1
TF3C2_HUMAN	GTF3C2
F172A_HUMAN	FAM172A
MITD1_HUMAN	MITD1
LEO1_HUMAN	LEO1
SELM_HUMAN	SELENOM
PALLD_HUMAN	PALLD
PIBF1_HUMAN	PIBF1
PMGT1_HUMAN	POMGNT1
DCNL4_HUMAN	DCUN1D4
SGCD_HUMAN	SGCD
TSR2_HUMAN	TSR2
ABTB1_HUMAN	ABTB1
RL36L_HUMAN	RPL36AL
VATE2_HUMAN	ATP6V1E2
MALD3_HUMAN	MARVELD3
CC127_HUMAN	CCDC127
LENG1_HUMAN	LENG1
TBC20_HUMAN	TBC1D20
PKHB2_HUMAN	PLEKHB2
COQ8B_HUMAN	COQ8B
NUD16_HUMAN	NUDT16
TCAL4_HUMAN	TCEAL4
CPNE2_HUMAN	CPNE2
DMAC1_HUMAN	DMAC1
S41A3_HUMAN	SLC41A3
C2AIL_HUMAN	CDKN2AIPNL
REEP6_HUMAN	REEP6
LRCH3_HUMAN	LRCH3
TXD15_HUMAN	TXNDC15
PDLI2_HUMAN	PDLIM2
DJC30_HUMAN	DNAJC30
MERB1_HUMAN	BMERB1
GD1L1_HUMAN	GDAP1L1
COLA1_HUMAN	COL21A1
RAB3I_HUMAN	RAB3IP
FNBP1_HUMAN	FNBP1
MPP8_HUMAN	MPHOSPH8
TI17A_HUMAN	TIMM17A
C10_HUMAN	C12orf57
RNF5_HUMAN	RNF5
RBM4B_HUMAN	RBM4B
RNZ2_HUMAN	ELAC2
